customer_id,institution_type,region,product_tier,account_age_months,monthly_transaction_volume,avg_transaction_value,api_calls_per_month,num_active_users,revenue_monthly,support_tickets_6m,support_tier,days_since_last_login,feature_adoption_score,payment_method,payment_delay_days,contract_months_remaining,num_integrations,churn
INST_01137,Credit Union,Latin America,Enterprise,24,260349,1771.34,60224,6,5075.54,10,Standard,9,41.7,Wire Transfer,3,2,1,1
INST_01138,Credit Union,Europe,Professional,69,545,499.29,137152,566,6589.94,10,Standard,12,95.8,Wire Transfer,14,23,4,0
INST_01139,Investment Firm,Asia Pacific,Enterprise,2,839,327.95,2910,292,11423.68,5,Priority,0,79.7,Credit Card,12,14,9,0
INST_01140,Insurance Company,Europe,Professional,14,375,1659.83,4117,76,15269.96,11,Premium,1,46.6,ACH,5,10,1,1
INST_01141,Bank,North America,Enterprise,5,2102,724.25,13768,266,92345.21,8,Premium,5,77.4,Credit Card,7,9,3,0
INST_01142,Investment Firm,North America,Basic,53,4308,166.89,2516583,563,2011.24,5,Priority,0,96.4,Wire Transfer,1,12,2,0
INST_01143,Investment Firm,Latin America,Professional,80,1483,1335.29,14880,423,1754.91,8,Priority,3,72.8,ACH,3,13,5,0
INST_01144,Bank,Asia Pacific,Basic,15,1326,314.13,18348,7224,500.0,8,Priority,12,32.8,Credit Card,2,29,4,1
INST_01145,Payment Processor,North America,Professional,2,3690,271.24,55688,186,13259.65,6,Standard,0,89.8,Invoice,8,19,6,1
INST_01146,Insurance Company,Europe,Professional,36,1403,1178.04,95357,155,1298.58,10,Standard,1,84.5,Wire Transfer,11,33,6,0
INST_01147,Investment Firm,Europe,Professional,28,4746,362.64,28415,107,18725.59,8,Priority,0,82.5,ACH,2,23,10,0
INST_01148,Payment Processor,Europe,Enterprise,10,15856,643.39,126313,401,2350.89,10,Standard,5,89.3,Invoice,3,14,8,0
INST_01149,Payment Processor,Latin America,Enterprise,52,8230,892.77,3674,140,65443.14,9,Premium,2,95.0,Credit Card,1,19,7,0
INST_01150,Insurance Company,Europe,Basic,89,11175,157.66,6980,151,572.34,4,Standard,11,88.0,Wire Transfer,10,33,3,1
INST_01151,Insurance Company,Europe,Professional,19,15197,640.23,125961,153,22797.09,5,Standard,6,36.6,ACH,0,30,8,0
INST_01152,Investment Firm,North America,Professional,20,4556,2037.27,22391,116,19067.94,7,Premium,7,69.3,ACH,12,33,3,0
INST_01153,Investment Firm,North America,Professional,8,2349,128.03,3315,49,10827.72,6,Standard,2,87.2,ACH,4,25,7,0
INST_01154,Investment Firm,North America,Enterprise,21,936,692.21,3029,315,919.75,14,Standard,4,77.5,ACH,1,22,7,1
INST_01155,Insurance Company,North America,Professional,13,1657,149.1,6526,88,10902.27,7,Standard,3,61.9,Invoice,2,8,3,1
INST_01156,Bank,Asia Pacific,Enterprise,8,1358,1374.27,22096,447,5945.04,4,Standard,4,47.9,Credit Card,0,12,4,0
INST_01157,Payment Processor,Asia Pacific,Basic,1,8933,1358.7,44403,181,500.0,7,Premium,8,75.7,ACH,4,2,6,1
INST_01158,Payment Processor,North America,Professional,6,5014,263.7,13445,74,50889.38,10,Priority,4,71.8,ACH,8,20,3,0
INST_01159,Bank,Asia Pacific,Professional,5,8477,5719.03,39241,2481,2926.56,13,Priority,0,78.0,Wire Transfer,5,23,3,1
INST_01160,Insurance Company,North America,Basic,18,522,1522.26,11434,123,45334.63,8,Priority,3,51.9,ACH,0,27,7,0
INST_01161,Bank,North America,Professional,22,25530,942.29,138120,455,4440.44,8,Standard,15,59.0,ACH,4,30,7,0
INST_01162,Bank,North America,Enterprise,22,1571,880.71,1012324,42,21450.2,6,Priority,12,78.3,Credit Card,8,10,5,0
INST_01163,Insurance Company,North America,Professional,11,572,1313.84,12223,3,1353.86,9,Standard,12,80.5,Credit Card,9,6,6,1
INST_01164,Bank,North America,Professional,13,1542,122.15,45247,53,6779.46,5,Standard,1,34.0,Credit Card,6,4,12,0
INST_01165,Insurance Company,Europe,Professional,43,123704,509.55,40039,3,6099.2,12,Standard,0,88.3,Wire Transfer,2,19,4,0
INST_01166,Insurance Company,Europe,Basic,15,1666,638.95,27120,96,3024.79,9,Premium,11,64.9,ACH,19,9,4,0
INST_01167,Credit Union,Middle East,Basic,105,1830,249.59,58681,2087,1334.3,8,Standard,7,51.7,Invoice,8,7,9,0
INST_01168,Bank,North America,Professional,13,2234,704.69,45171,29,500.0,6,Standard,4,71.3,Wire Transfer,9,20,6,0
INST_01169,Bank,North America,Basic,25,2385,1768.76,10866,3,1382.1,8,Premium,8,65.0,ACH,9,21,3,0
INST_01170,Investment Firm,North America,Enterprise,1,923,243.2,158707,2209,14055.42,4,Standard,18,58.3,Invoice,6,5,4,0
INST_01171,Payment Processor,Europe,Professional,25,3695,377.92,29807,63,606.17,8,Standard,0,56.7,ACH,3,18,7,0
INST_01172,Investment Firm,North America,Enterprise,45,14963,150.7,12367,144,827.0,5,Standard,1,62.5,Wire Transfer,2,3,7,0
INST_01173,Bank,Asia Pacific,Professional,68,4776,50.0,860099,613,571.18,6,Priority,6,73.5,Credit Card,7,28,5,0
INST_01174,Investment Firm,Europe,Enterprise,120,562,1027.33,18502,380,6723.29,12,Standard,8,80.3,Wire Transfer,3,21,2,0
INST_01175,Credit Union,Europe,Professional,7,1778,391.16,32286,573,1286.77,4,Standard,7,57.3,Wire Transfer,11,21,5,0
INST_01176,Insurance Company,Europe,Professional,20,1303,427.13,28657,750,30653.88,5,Standard,2,75.2,ACH,1,25,4,0
INST_01177,Bank,North America,Enterprise,14,3227,123.45,18127,6,14793.3,16,Standard,6,73.3,Credit Card,7,7,4,0
INST_01178,Insurance Company,North America,Professional,19,21931,322.92,43174,11,6635.48,10,Standard,5,89.8,Wire Transfer,1,6,7,0
INST_01179,Credit Union,North America,Basic,4,2384,1504.04,6201,1221,7753.69,9,Standard,0,90.4,Wire Transfer,3,11,4,1
INST_01180,Payment Processor,Europe,Professional,46,2611,403.83,53896,36,1564.9,10,Premium,6,83.0,Credit Card,0,20,6,0
INST_01181,Bank,North America,Enterprise,57,42893,417.81,1575,44,1565.5,7,Priority,4,58.3,ACH,3,29,5,1
INST_01182,Investment Firm,North America,Professional,14,11095,517.51,3142,15,14278.92,15,Premium,13,62.9,ACH,3,35,1,0
INST_01183,Payment Processor,Middle East,Professional,7,7052,91.5,340641,71,19343.04,9,Standard,7,78.0,ACH,0,29,3,0
INST_01184,Bank,North America,Professional,3,56229,853.98,3346,79,14092.44,8,Priority,5,76.7,Wire Transfer,1,17,4,1
INST_01185,Payment Processor,Asia Pacific,Enterprise,27,6214,89.46,1164,27,2426.31,8,Standard,15,48.3,ACH,1,20,4,0
INST_01186,Investment Firm,Asia Pacific,Basic,8,151,130.64,3473,22,2732.62,10,Premium,7,73.0,Invoice,2,10,1,1
INST_01187,Bank,North America,Professional,57,10394,114.54,299564,263,1214.84,5,Priority,2,47.8,Credit Card,5,8,1,0
INST_01188,Bank,North America,Basic,26,273,326.92,1498,34,15558.79,9,Standard,4,75.3,Wire Transfer,0,5,4,0
INST_01189,Insurance Company,North America,Professional,24,5872,264.29,5251,49,500.0,14,Premium,7,70.9,ACH,2,18,6,0
INST_01190,Bank,Asia Pacific,Professional,19,228,402.84,2471,2,500.0,8,Standard,12,80.8,ACH,3,6,6,0
INST_01191,Investment Firm,Europe,Basic,1,1479,136.14,14600,4859,500.0,8,Priority,2,85.1,ACH,7,1,3,1
INST_01192,Bank,Asia Pacific,Basic,64,1727,1348.29,11452,808,500.0,8,Standard,9,57.1,Invoice,4,6,3,1
INST_01193,Investment Firm,Latin America,Professional,23,939,1097.55,10709,60,37635.81,10,Priority,8,83.9,ACH,8,13,5,0
INST_01194,Bank,Asia Pacific,Basic,120,1766,327.48,356539,29,15997.82,9,Standard,1,87.0,Credit Card,0,8,9,0
INST_01195,Payment Processor,North America,Basic,18,14028,227.23,3646,151,814.12,6,Standard,1,45.3,Credit Card,1,7,1,1
INST_01196,Payment Processor,North America,Enterprise,29,1021,201.29,18896,144,4192.7,8,Standard,4,67.8,Invoice,12,8,8,0
INST_01197,Payment Processor,Asia Pacific,Professional,1,6752,278.06,36603,14,44297.59,4,Premium,3,67.0,Credit Card,5,31,4,1
INST_01198,Insurance Company,North America,Professional,23,700,75.17,5062,1,10407.67,10,Premium,1,75.4,Wire Transfer,2,2,7,0
INST_01199,Bank,North America,Enterprise,34,2243,127.55,45701,57,117191.47,8,Priority,0,48.2,Wire Transfer,2,11,6,0
INST_01200,Insurance Company,Asia Pacific,Basic,36,4845,1132.46,12091,8,4140.62,6,Priority,15,96.2,Wire Transfer,6,14,7,0
INST_01201,Bank,Europe,Professional,35,668,579.51,38617,202,1839.52,15,Standard,1,72.5,ACH,10,10,1,0
INST_01202,Bank,Latin America,Professional,6,416,2867.31,18732,204,971.01,6,Standard,3,74.2,ACH,3,13,3,1
INST_01203,Bank,Asia Pacific,Professional,88,6234,281.73,1016,25,5092.21,8,Priority,4,74.8,Invoice,0,22,7,0
INST_01204,Credit Union,North America,Enterprise,120,16068,261.43,156239,56,20012.18,3,Priority,0,66.5,Invoice,10,5,3,0
INST_01205,Insurance Company,Latin America,Enterprise,1,2647,247.28,491731,3545,5702.66,4,Standard,1,73.4,Wire Transfer,2,12,5,0
INST_01206,Investment Firm,North America,Professional,66,1501,275.06,16896,598,2871.84,12,Premium,5,96.7,Invoice,11,4,5,0
INST_01207,Credit Union,North America,Basic,8,3765,182.74,5727,65,32363.31,11,Standard,8,70.5,Wire Transfer,7,26,7,0
INST_01208,Bank,Europe,Basic,28,3239,558.46,210874,9186,10865.39,10,Priority,13,76.0,ACH,1,31,5,0
INST_01209,Payment Processor,North America,Professional,9,4291,417.77,375335,17,4145.78,14,Standard,13,76.6,ACH,0,19,2,0
INST_01210,Credit Union,Europe,Basic,82,67,218.79,17099,34,1556.37,6,Standard,5,96.8,Credit Card,3,2,6,1
INST_01211,Credit Union,North America,Professional,2,599,1810.54,15866,121,3355.43,5,Priority,2,83.5,ACH,0,16,3,1
INST_01212,Bank,Europe,Professional,16,838,3928.05,19538,9,9987.81,9,Standard,6,44.4,Invoice,8,15,5,0
INST_01213,Insurance Company,North America,Basic,13,3737,1635.81,1786,3724,1524.58,8,Premium,6,52.9,Wire Transfer,0,28,6,0
INST_01214,Investment Firm,Asia Pacific,Enterprise,9,3939,788.2,14232,206,772.41,8,Priority,2,74.9,Wire Transfer,14,2,7,0
INST_01215,Bank,Asia Pacific,Basic,24,7740,1006.39,288489,35,2391.73,10,Priority,7,73.7,ACH,3,35,6,0
INST_01216,Bank,North America,Professional,3,4386,3743.21,17102,332,4565.05,6,Priority,1,93.3,Invoice,3,7,5,0
INST_01217,Investment Firm,North America,Professional,30,423,1004.64,4628,193,37984.57,5,Standard,2,72.0,Wire Transfer,9,29,6,0
INST_01218,Investment Firm,North America,Professional,94,26121,199.89,46398,85,862.59,4,Priority,18,70.9,Credit Card,3,28,4,0
INST_01219,Bank,North America,Professional,39,20087,645.95,8096,16,6905.84,12,Standard,4,85.8,Credit Card,2,27,2,0
INST_01220,Payment Processor,Asia Pacific,Basic,47,451,855.33,19936,11,3241.02,7,Standard,1,91.6,Invoice,1,4,7,0
INST_01221,Bank,Asia Pacific,Professional,10,4910,122.28,3283,7602,3491.51,12,Premium,7,55.3,Wire Transfer,6,2,4,1
INST_01222,Credit Union,North America,Professional,9,1220,286.6,4652,13,49466.43,5,Standard,1,62.9,ACH,3,16,7,1
INST_01223,Payment Processor,North America,Enterprise,17,3671,1510.91,66601,3153,5551.47,7,Standard,0,92.2,Wire Transfer,3,26,3,0
INST_01224,Credit Union,North America,Professional,1,14471,50.0,26207,32,1248.46,10,Premium,14,46.7,Credit Card,1,24,4,1
INST_01225,Investment Firm,Europe,Professional,69,72777,89.97,6876,615,18641.03,11,Premium,3,69.7,Wire Transfer,0,27,4,0
INST_01226,Credit Union,North America,Professional,3,9199,326.46,26352,343,16694.94,7,Standard,10,63.7,Wire Transfer,1,4,9,0
INST_01227,Bank,Middle East,Enterprise,55,4639,616.72,8859,491,1094.71,6,Priority,13,24.4,Credit Card,8,15,6,0
INST_01228,Payment Processor,Asia Pacific,Basic,2,1790,79.11,6797,554,821.06,10,Priority,5,85.8,Invoice,4,16,8,1
INST_01229,Credit Union,North America,Professional,41,3917,346.49,126254,8,9097.72,2,Standard,0,71.5,Invoice,2,8,3,0
INST_01230,Payment Processor,Europe,Professional,3,22917,1610.86,71276,43,4677.63,7,Priority,2,60.2,Wire Transfer,1,20,8,1
INST_01231,Bank,Latin America,Professional,1,2787,438.07,21334,12,2426.31,8,Priority,2,92.3,Invoice,0,1,4,0
INST_01232,Bank,Europe,Basic,30,789,1245.02,27350,208,23967.35,6,Standard,6,82.1,Invoice,0,27,4,0
INST_01233,Bank,North America,Professional,7,262,198.24,21750,13,2021.47,11,Priority,3,65.3,Invoice,3,7,3,0
INST_01234,Investment Firm,North America,Basic,30,6435,152.64,45730,4,9249.68,6,Standard,3,66.7,ACH,1,26,6,0
INST_01235,Credit Union,Asia Pacific,Professional,19,4319,1117.28,6639,96,28623.02,6,Priority,7,79.6,Wire Transfer,13,2,1,1
INST_01236,Payment Processor,Europe,Professional,2,1131,628.36,80318,2,2955.15,5,Priority,0,88.4,Wire Transfer,4,17,3,0
INST_01237,Credit Union,Asia Pacific,Enterprise,64,13891,97.25,37434,236,500.0,10,Premium,0,78.7,Credit Card,11,7,8,0
INST_01238,Payment Processor,Latin America,Professional,14,1583,154.31,14844,15,2684.9,15,Premium,15,39.6,Credit Card,1,14,9,0
INST_01239,Bank,Latin America,Basic,31,2435,2637.26,10597,32,6528.46,9,Premium,12,77.7,ACH,0,31,5,0
INST_01240,Payment Processor,Latin America,Basic,16,2907,133.02,77784,2,22126.01,6,Priority,19,88.0,Credit Card,8,16,5,0
INST_01241,Insurance Company,North America,Enterprise,22,1760,1237.93,17575,2893,2249.04,10,Priority,1,72.5,Credit Card,4,9,5,0
INST_01242,Insurance Company,Europe,Basic,8,4246,227.28,7720,10,65162.55,13,Standard,2,84.2,ACH,6,10,5,1
INST_01243,Insurance Company,Asia Pacific,Professional,5,16768,401.89,12371,77,700.48,8,Standard,0,90.2,Wire Transfer,4,22,7,0
INST_01244,Insurance Company,Asia Pacific,Basic,18,537,574.51,69829,5,6286.85,6,Standard,7,76.8,Wire Transfer,2,26,7,0
INST_01245,Investment Firm,Europe,Professional,13,6202,50.0,1966,32,3433.23,12,Priority,10,78.9,Wire Transfer,1,1,8,0
INST_01246,Bank,North America,Professional,11,3859,69.74,12924,3474,37072.71,6,Priority,6,55.2,ACH,0,17,7,1
INST_01247,Bank,Asia Pacific,Professional,26,3754,447.47,109740,253,538.9,6,Standard,6,55.0,ACH,0,15,5,0
INST_01248,Payment Processor,Asia Pacific,Professional,28,11023,169.16,17114,40,9306.35,10,Standard,11,77.4,Wire Transfer,2,13,4,0
INST_01249,Investment Firm,North America,Enterprise,1,3209,1333.95,33164,139,3407.22,3,Standard,0,72.7,ACH,1,14,5,0
INST_01250,Insurance Company,Europe,Professional,9,6126,58.71,112437,54,48713.5,5,Premium,9,74.0,Credit Card,4,25,3,0
INST_01251,Credit Union,North America,Professional,12,8723,794.97,83993,125,1418.23,9,Standard,15,84.3,Credit Card,6,35,4,0
INST_01252,Bank,North America,Enterprise,2,1398,77.37,11383,566,9163.44,10,Standard,7,74.0,Wire Transfer,5,35,5,0
INST_01253,Bank,North America,Enterprise,6,4669,264.4,18113,81,1397.88,8,Standard,8,36.2,ACH,10,25,3,1
INST_01254,Investment Firm,Europe,Professional,1,2046,112.48,85574,220,6516.5,6,Standard,7,88.4,ACH,6,8,8,0
INST_01255,Credit Union,Europe,Enterprise,120,2442,3955.71,90147,227,2824.12,6,Premium,12,94.1,Wire Transfer,2,0,2,0
INST_01256,Bank,Europe,Basic,32,1838,80.85,19301,82,2757.71,7,Standard,3,55.0,ACH,2,27,6,0
INST_01257,Credit Union,Asia Pacific,Professional,2,6042,348.46,20326,39,500.0,9,Standard,13,62.5,Wire Transfer,0,17,6,1
INST_01258,Bank,Asia Pacific,Enterprise,1,3369,50.79,32909,57,9153.36,7,Standard,2,87.7,Wire Transfer,4,10,8,0
INST_01259,Investment Firm,North America,Basic,30,5387,2750.35,171159,522,969.37,7,Priority,0,36.3,Wire Transfer,5,15,7,0
INST_01260,Bank,North America,Basic,13,2903,652.98,109245,606,920.56,12,Standard,0,55.4,Credit Card,1,26,4,0
INST_01261,Insurance Company,Latin America,Professional,37,268,475.5,62322,19,500.0,6,Standard,0,88.5,Wire Transfer,9,1,7,1
INST_01262,Bank,North America,Professional,61,3124,2366.52,4367,92,1008.2,9,Premium,4,90.6,Wire Transfer,2,18,6,0
INST_01263,Credit Union,Middle East,Professional,21,3279,481.5,14585,38,10412.06,3,Standard,6,77.1,Credit Card,2,13,7,0
INST_01264,Bank,Asia Pacific,Professional,4,4289,525.05,15781,626,9669.77,8,Premium,7,45.4,Wire Transfer,1,7,4,0
INST_01265,Bank,Europe,Enterprise,36,1223,472.52,184929,63,13300.63,7,Standard,5,87.7,ACH,0,32,2,0
INST_01266,Credit Union,Middle East,Professional,74,496,793.43,15393,7798,1053.14,8,Standard,1,24.4,ACH,25,25,3,1
INST_01267,Credit Union,North America,Basic,20,7607,223.42,144374,219,6782.98,9,Priority,14,39.1,ACH,3,27,5,0
INST_01268,Investment Firm,North America,Enterprise,27,1977,311.95,9357,1245,1952.61,6,Standard,1,44.7,Wire Transfer,14,24,0,0
INST_01269,Bank,Europe,Basic,9,3853,1066.78,10547,23,20580.4,8,Standard,12,49.1,Wire Transfer,4,11,3,0
INST_01270,Investment Firm,North America,Basic,11,1954,562.76,45350,151,9311.64,5,Priority,8,88.4,Wire Transfer,10,1,4,1
INST_01271,Payment Processor,Latin America,Basic,31,2953,351.75,231473,449,1835.78,8,Standard,3,79.4,Wire Transfer,4,21,5,0
INST_01272,Insurance Company,North America,Professional,63,1519,75.14,16031,23,23408.71,3,Premium,3,57.7,Wire Transfer,5,11,5,0
INST_01273,Bank,Europe,Basic,23,697,2434.9,471,153,10519.82,8,Standard,11,73.9,Wire Transfer,15,9,7,1
INST_01274,Credit Union,Europe,Basic,37,6066,182.41,2108,985,613.69,10,Priority,29,54.2,Credit Card,7,24,0,0
INST_01275,Bank,Asia Pacific,Professional,4,1206,1319.07,34438,82,500.0,12,Standard,1,81.6,Wire Transfer,0,12,8,0
INST_01276,Bank,North America,Basic,5,3812,498.15,2411,32,650.98,6,Standard,8,81.2,ACH,5,35,4,1
INST_01277,Payment Processor,North America,Professional,18,5517,85.44,6012,3809,58324.21,8,Premium,0,53.8,Wire Transfer,2,32,4,0
INST_01278,Bank,Asia Pacific,Enterprise,4,1236,1812.99,22438,18,1071.49,5,Priority,0,60.7,ACH,2,1,5,1
INST_01279,Credit Union,North America,Professional,24,489,547.55,558,196,81978.34,5,Priority,4,91.2,Credit Card,10,3,7,0
INST_01280,Investment Firm,Asia Pacific,Basic,8,113451,2003.03,12461,41,991.3,7,Standard,0,77.8,ACH,9,19,3,0
INST_01281,Insurance Company,Europe,Basic,37,1350,324.12,3838,27,844.89,6,Standard,16,80.3,ACH,2,0,8,1
INST_01282,Investment Firm,Asia Pacific,Enterprise,39,7594,939.04,2324,563,18396.74,10,Standard,3,92.9,Wire Transfer,11,16,7,0
INST_01283,Bank,Asia Pacific,Basic,14,54676,50.0,6612,102,19698.25,10,Priority,3,60.1,Credit Card,3,14,6,1
INST_01284,Bank,North America,Enterprise,4,9748,221.35,4430,308,11313.34,10,Standard,2,90.2,Credit Card,1,23,7,0
INST_01285,Credit Union,Europe,Basic,24,1899,87.57,44543,2,13550.32,10,Standard,2,89.8,ACH,0,15,5,1
INST_01286,Bank,Latin America,Enterprise,118,2695,257.3,132559,367,1476.7,13,Standard,0,49.0,Invoice,1,5,5,0
INST_01287,Credit Union,Europe,Professional,23,854,710.65,12750,40,17145.74,7,Priority,6,64.6,Wire Transfer,7,6,4,0
INST_01288,Bank,Middle East,Professional,1,11187,195.29,9007,5,7044.45,7,Standard,2,73.4,ACH,3,13,4,0
INST_01289,Bank,Europe,Professional,1,6970,1137.53,11833,4413,2841.5,7,Standard,2,55.6,Credit Card,1,8,3,1
INST_01290,Credit Union,North America,Professional,9,1377,144.32,4178,437,5664.25,11,Standard,2,70.2,ACH,3,30,5,0
INST_01291,Bank,North America,Professional,5,624,1167.11,3187,223,24124.15,10,Standard,2,98.4,Wire Transfer,11,35,3,1
INST_01292,Investment Firm,Middle East,Professional,40,410,1942.46,1866,1406,8846.49,10,Standard,14,70.4,Credit Card,1,28,6,0
INST_01293,Investment Firm,North America,Professional,44,13092,1361.35,2998,231,500.0,14,Priority,4,74.7,Wire Transfer,5,11,5,0
INST_01294,Insurance Company,Latin America,Basic,7,3570,266.93,254736,35,18710.53,6,Standard,4,66.5,Wire Transfer,0,16,3,1
INST_01295,Bank,Latin America,Basic,9,4115,50.0,7819,108,16679.87,6,Standard,10,67.4,ACH,10,16,7,0
INST_01296,Bank,North America,Professional,6,867,811.27,267,43,2783.33,3,Priority,2,90.5,Wire Transfer,3,33,5,1
INST_01297,Bank,North America,Basic,57,331,347.14,9130,60,5855.42,8,Standard,10,89.2,Wire Transfer,1,21,1,0
INST_01298,Investment Firm,Asia Pacific,Professional,16,12631,124.7,2027,15,5820.31,7,Standard,1,88.4,ACH,9,25,7,0
INST_01299,Insurance Company,North America,Basic,25,3174,206.95,24082,25,500.0,3,Standard,8,77.7,ACH,0,11,6,0
INST_01300,Bank,Asia Pacific,Professional,12,11624,2255.91,20485,742,2690.53,6,Standard,1,53.9,Wire Transfer,2,1,4,1
INST_01301,Payment Processor,Europe,Basic,23,1670,103.05,23952,269,2851.31,6,Standard,8,96.9,ACH,0,7,4,0
INST_01302,Bank,Europe,Professional,11,2089,707.67,20721,60,3873.48,5,Standard,4,47.1,Wire Transfer,10,5,6,0
INST_01303,Credit Union,Asia Pacific,Basic,9,8690,524.03,12593,23,2233.28,8,Priority,0,71.2,ACH,2,16,6,0
INST_01304,Insurance Company,North America,Basic,24,8942,262.73,2480,71,13283.3,5,Standard,6,55.4,Credit Card,1,20,9,0
INST_01305,Payment Processor,Europe,Basic,21,9861,874.31,19693,7,1460.17,3,Standard,8,46.9,ACH,9,6,5,0
INST_01306,Insurance Company,North America,Enterprise,8,1914,2860.34,101558,186,19247.1,4,Standard,1,78.4,Invoice,11,14,3,0
INST_01307,Insurance Company,North America,Basic,3,7493,282.83,334539,813,12377.22,4,Standard,19,79.0,Credit Card,0,18,3,1
INST_01308,Bank,Europe,Professional,11,15735,301.32,15413,10000,37821.29,6,Priority,1,76.9,Invoice,4,10,4,0
INST_01309,Insurance Company,Asia Pacific,Basic,12,2547,851.06,18134,20,66217.4,10,Standard,2,42.1,ACH,4,14,2,0
INST_01310,Bank,North America,Basic,23,1379,1214.26,46659,755,66881.5,6,Standard,9,67.2,Wire Transfer,8,0,4,1
INST_01311,Payment Processor,Europe,Professional,59,22339,346.11,206873,41,830.12,11,Standard,1,69.4,Wire Transfer,3,14,6,1
INST_01312,Credit Union,Asia Pacific,Professional,1,1116,279.65,10620,19,8236.07,7,Standard,17,73.2,Credit Card,0,22,7,0
INST_01313,Insurance Company,North America,Enterprise,6,7663,50.0,62253,19,1674.58,10,Priority,7,52.8,Wire Transfer,17,17,5,0
INST_01314,Credit Union,North America,Enterprise,5,2730,158.6,6411,191,500000.0,10,Priority,9,62.2,Invoice,3,20,7,1
INST_01315,Investment Firm,Latin America,Professional,16,188,102.8,36126,27,12346.24,9,Priority,0,86.5,Invoice,5,27,3,0
INST_01316,Credit Union,Asia Pacific,Professional,13,16202,917.41,94457,49,41128.97,6,Standard,12,71.8,Credit Card,0,35,5,0
